route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,coupled_candidate_score,archive_support_count,pheromone_support_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final,selected_in_cost_best,selected_in_balanced_best
"ev_1250|93,40,15",ev_1250,"93,40,15",3,522.333017,2290.295737,3,1767.96272,0,0,0,0,0,0,0,17.666667,1771.84908,1777.394257,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|93,40,44",ev_1250,"93,40,44",3,566.083048,1949.000759,3,1382.917711,0,0,0,0,0,0,0,17.666667,1386.805567,1392.350744,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|93,40,46",ev_1250,"93,40,46",3,517.068942,2237.862033,3,1720.793091,0,0,0,0,0,0,0,17.666667,1724.311962,1729.857139,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|93,46",ev_1250,"93,46",2,512.561234,1641.488155,2,1128.92692,0,0,0,0,0,0,0,0.0,1127.752075,1133.297252,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_3000|0,ev_3000,0,1,451.103262,828.636086,1,377.532824,1,1,1,0,0,1,1,0.0,377.532824,383.078002,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|0,121",ev_3000,"0,121",2,512.560127,1609.844726,2,1097.284599,0,1,1,0,1,0,0,54.0,1106.274498,1111.819675,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,124",ev_3000,"0,124",2,513.879968,1628.773614,2,1114.893646,0,1,1,1,0,0,0,54.0,1123.883545,1129.428723,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,13",ev_3000,"0,13",2,532.89371,1554.15259,2,1021.258881,0,1,1,0,1,0,0,56.0,1029.078497,1034.623674,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,17",ev_3000,"0,17",2,472.169856,1368.432424,2,896.262567,0,1,1,0,1,0,0,0.0,894.424124,899.969302,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,2",ev_3000,"0,2",2,466.489282,1425.502844,2,959.013563,0,1,1,0,1,0,0,0.0,957.482769,963.027946,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,21",ev_3000,"0,21",2,498.476281,1538.337592,2,1039.861311,0,1,1,1,0,0,0,56.0,1050.589694,1056.134871,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,23",ev_3000,"0,23",2,471.3137,1320.517339,2,849.203639,0,1,1,1,0,0,0,0.0,846.22909,851.774267,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,31",ev_3000,"0,31",2,502.624263,1757.979545,2,1255.355281,0,1,1,1,0,0,0,0.0,1253.596433,1259.141611,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,61",ev_3000,"0,61",2,476.402024,1621.603304,2,1145.20128,0,1,1,0,1,0,0,0.0,1143.899749,1149.444927,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,62",ev_3000,"0,62",2,477.766493,1305.307936,2,827.541443,0,1,1,0,1,0,0,0.0,826.239912,831.785089,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|0,63",ev_3000,"0,63",2,479.21474,1647.836707,2,1168.621968,0,1,1,1,0,0,0,0.0,1167.320437,1172.865614,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,64",ev_3000,"0,64",2,505.827161,1368.432424,2,862.605262,0,1,1,1,0,0,0,56.0,873.782147,919.327325,2,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|0,65",ev_3000,"0,65",2,503.939359,1737.679569,2,1233.740211,0,1,1,0,1,0,0,56.0,1244.917095,1250.462273,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|1,ev_3000,1,1,493.434318,929.343459,1,435.909141,1,1,1,0,0,1,1,0.0,435.909141,439.144016,0,0.498342,support,base,singleton,0,0,0,0,0,0
"ev_3000|1,128",ev_3000,"1,128",2,565.108886,1495.630292,2,930.521406,0,1,1,0,1,0,0,43.0,934.429812,939.97499,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,129",ev_3000,"1,129",2,566.746906,1498.519322,2,931.772416,0,1,1,0,1,0,0,43.0,935.680822,941.226,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,130",ev_3000,"1,130",2,565.10471,1495.622926,2,930.518216,0,1,1,0,1,0,0,43.0,934.426622,939.9718,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,174",ev_3000,"1,174",2,568.451109,1433.179915,2,864.728806,0,1,1,0,1,0,0,48.0,871.340615,876.885792,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,3",ev_3000,"1,3",2,557.302285,1469.139796,2,911.837511,0,1,1,0,1,0,0,0.0,910.730328,915.203465,0,0.749171,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,31",ev_3000,"1,31",2,591.994753,929.343459,1,337.348706,0,1,1,1,0,0,0,0.0,336.568133,342.113311,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|1,48",ev_3000,"1,48",2,532.809987,1500.512854,2,967.702866,0,1,1,0,1,0,0,48.0,977.543444,983.088622,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,6",ev_3000,"1,6",2,488.299516,1757.979545,2,1269.680028,0,1,1,1,0,0,0,26.0,1275.096802,1279.617726,0,0.759651,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|1,61",ev_3000,"1,61",2,565.545835,1722.310677,2,1156.764842,0,1,1,0,1,0,0,0.0,1156.200263,1160.721186,0,0.759651,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,62",ev_3000,"1,62",2,567.52211,1406.015309,2,838.493199,0,1,1,0,1,0,0,0.0,837.928621,843.473798,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,63",ev_3000,"1,63",2,569.619724,1748.54408,2,1178.924356,0,1,1,1,0,0,0,0.0,1178.359777,1182.8807,0,0.759651,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|1,69",ev_3000,"1,69",2,511.901602,929.343459,1,417.441857,0,1,1,0,1,0,0,0.0,416.041093,421.586271,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|1,97",ev_3000,"1,97",2,502.779369,1532.992746,2,1030.213377,0,1,1,1,0,0,0,0.0,1028.217864,1032.738788,0,0.759651,piggyback_big,base,piggyback_big,0,0,0,0,0,0
ev_3000|10,ev_3000,10,1,467.399616,665.449351,1,198.049735,1,1,1,0,0,1,1,0.0,198.049735,203.594912,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|10,104",ev_3000,"10,104",2,486.548537,1290.868629,2,804.320092,0,1,1,0,1,0,0,43.0,812.763846,818.309023,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|10,105",ev_3000,"10,105",2,485.220485,1284.561546,2,799.34106,0,1,1,0,1,0,0,43.0,807.784814,813.329991,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|10,106",ev_3000,"10,106",2,486.532549,1290.792699,2,804.26015,0,1,1,0,1,0,0,43.0,812.703904,818.249081,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|10,121",ev_3000,"10,121",2,502.256869,1446.657991,2,944.401122,0,1,1,0,1,0,0,21.0,947.503722,953.048899,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|10,124",ev_3000,"10,124",2,503.342702,1465.586879,2,962.244177,0,1,1,1,0,0,0,21.0,965.346777,970.891954,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|10,13",ev_3000,"10,13",2,484.842441,1390.965856,2,906.123415,0,1,1,0,1,0,0,38.0,913.974704,919.519882,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|10,164",ev_3000,"10,164",2,515.215266,1182.070989,2,666.855724,0,1,1,0,1,0,0,0.0,664.294452,669.83963,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|10,33",ev_3000,"10,33",2,477.442577,1390.965856,2,913.523279,0,1,1,0,1,0,0,35.0,921.444777,926.989955,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|10,33,13",ev_3000,"10,33,13",3,490.097991,1390.965856,2,900.867865,0,1,1,0,1,0,0,42.0,910.124763,915.669941,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|100,ev_3000,100,1,424.185074,493.902877,1,69.717803,1,1,1,0,0,1,1,0.0,69.717803,75.262981,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|100,128",ev_3000,"100,128",2,444.565175,1060.189711,2,615.624536,0,1,1,0,1,0,0,0.0,614.50156,620.046737,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|100,129",ev_3000,"100,129",2,444.898003,1063.078741,2,618.180738,0,1,1,0,1,0,0,0.0,617.057762,622.60294,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|100,130",ev_3000,"100,130",2,444.564327,1060.182344,2,615.618018,0,1,1,0,1,0,0,0.0,614.495042,620.040219,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|100,131",ev_3000,"100,131",2,444.560904,1060.152632,2,615.591728,0,1,1,0,1,0,0,0.0,614.468753,620.01393,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|100,132",ev_3000,"100,132",2,445.023018,1064.163908,2,619.14089,0,1,1,0,1,0,0,0.0,618.017914,623.563092,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|100,171",ev_3000,"100,171",2,550.595573,1266.230359,2,715.634786,0,1,1,0,1,0,0,51.0,720.773734,726.318911,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|100,172",ev_3000,"100,172",2,550.618217,1266.3594,2,715.741183,0,1,1,0,1,0,0,51.0,720.880131,726.425308,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|100,36",ev_3000,"100,36",2,432.888247,1249.969445,2,817.081198,0,1,1,0,1,0,0,14.0,818.869514,824.414691,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|101,ev_3000,101,1,510.045291,797.494791,1,287.4495,1,1,0,0,0,0,0,0.0,287.4495,290.795507,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|102,ev_3000,102,1,504.340246,792.967218,1,288.626972,1,1,0,0,0,0,0,0.0,288.626972,294.17215,0,1.0,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|103,ev_3000,103,1,510.045731,797.49657,1,287.450839,1,1,0,0,0,0,0,0.0,287.450839,290.796846,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|104,ev_3000,104,1,457.105858,625.419278,1,168.31342,1,1,1,0,0,1,1,0.0,168.31342,173.858598,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|104,114",ev_3000,"104,114",2,527.342787,1142.072226,2,614.729439,0,1,1,0,1,0,0,40.0,618.683857,624.229035,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|104,115",ev_3000,"104,115",2,568.75964,1196.588673,2,627.829033,0,1,1,0,1,0,0,66.0,639.192252,644.73743,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|104,116",ev_3000,"104,116",2,568.358658,1534.462762,2,966.104103,0,1,1,0,1,0,0,66.0,977.467322,983.012499,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|104,117",ev_3000,"104,117",2,568.775139,1218.499021,2,649.723882,0,1,1,0,1,0,0,66.0,661.087101,666.632278,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|104,118",ev_3000,"104,118",2,568.737906,1227.439932,2,658.702026,0,1,1,0,1,0,0,66.0,670.065245,675.610423,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|104,121",ev_3000,"104,121",2,515.798831,1406.627918,2,890.829087,0,1,1,0,1,0,0,44.0,897.264311,902.809489,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|104,13",ev_3000,"104,13",2,483.111749,1350.935783,2,867.824034,0,1,1,0,1,0,0,61.0,880.845166,886.390343,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|104,158",ev_3000,"104,158",2,493.033577,1312.906748,2,819.873171,0,1,1,0,1,0,0,8.0,818.804932,824.350109,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|104,160",ev_3000,"104,160",2,493.047249,1312.985767,2,819.938518,0,1,1,0,1,0,0,8.0,818.870279,824.415457,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|104,161",ev_3000,"104,161",2,493.049686,1312.99985,2,819.950164,0,1,1,0,1,0,0,8.0,818.881925,824.427103,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|104,2",ev_3000,"104,2",2,476.151033,1222.286037,2,746.135004,0,1,1,0,1,0,0,0.0,744.316983,749.86216,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|104,33",ev_3000,"104,33",2,473.027591,1350.935783,2,877.908192,0,1,1,0,1,0,0,53.0,890.184054,895.729231,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|105,ev_3000,105,1,456.352931,619.112195,1,162.759263,1,1,1,0,0,1,1,0.0,162.759263,168.304441,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|105,114",ev_3000,"105,114",2,526.58986,1135.765142,2,609.175282,0,1,1,0,1,0,0,40.0,613.1297,618.674878,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|105,115",ev_3000,"105,115",2,568.006713,1190.281589,2,622.274876,0,1,1,0,1,0,0,66.0,633.638095,639.183273,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|105,116",ev_3000,"105,116",2,567.605732,1528.155678,2,960.549946,0,1,1,0,1,0,0,66.0,971.913165,977.458342,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|105,117",ev_3000,"105,117",2,568.022212,1212.191937,2,644.169725,0,1,1,0,1,0,0,66.0,655.532944,661.078121,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|105,118",ev_3000,"105,118",2,567.984979,1221.132848,2,653.147869,0,1,1,0,1,0,0,66.0,664.511088,670.056265,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|105,121",ev_3000,"105,121",2,515.045905,1400.320835,2,885.27493,0,1,1,0,1,0,0,44.0,891.710154,897.255332,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|105,158",ev_3000,"105,158",2,492.280651,1306.599664,2,814.319014,0,1,1,0,1,0,0,8.0,813.250775,818.795952,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|105,160",ev_3000,"105,160",2,492.294322,1306.678684,2,814.384361,0,1,1,0,1,0,0,8.0,813.316122,818.8613,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|105,161",ev_3000,"105,161",2,492.296759,1306.692767,2,814.396007,0,1,1,0,1,0,0,8.0,813.327768,818.872946,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|105,2",ev_3000,"105,2",2,475.390162,1215.978953,2,740.588791,0,1,1,0,1,0,0,0.0,738.77077,744.315948,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|105,33",ev_3000,"105,33",2,472.274664,1344.628699,2,872.354035,0,1,1,0,1,0,0,53.0,884.629896,890.175074,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|106,ev_3000,106,1,457.096793,625.343348,1,168.246554,1,1,1,0,0,1,1,0.0,168.246554,173.791732,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|106,114",ev_3000,"106,114",2,527.333722,1141.996295,2,614.662573,0,1,1,0,1,0,0,40.0,618.616991,624.162169,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|106,115",ev_3000,"106,115",2,568.750575,1196.512743,2,627.762167,0,1,1,0,1,0,0,66.0,639.125386,644.670564,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|106,116",ev_3000,"106,116",2,568.349594,1534.386831,2,966.037237,0,1,1,0,1,0,0,66.0,977.400456,982.945633,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|106,117",ev_3000,"106,117",2,568.766074,1218.42309,2,649.657016,0,1,1,0,1,0,0,66.0,661.020235,666.565412,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|106,118",ev_3000,"106,118",2,568.728841,1227.364002,2,658.63516,0,1,1,0,1,0,0,66.0,669.998379,675.543557,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|106,121",ev_3000,"106,121",2,515.789767,1406.551988,2,890.762221,0,1,1,0,1,0,0,44.0,897.197445,902.742623,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|106,158",ev_3000,"106,158",2,493.024513,1312.830818,2,819.806305,0,1,1,0,1,0,0,8.0,818.738066,824.283243,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|106,160",ev_3000,"106,160",2,493.038185,1312.909837,2,819.871652,0,1,1,0,1,0,0,8.0,818.803413,824.348591,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|106,161",ev_3000,"106,161",2,493.040621,1312.92392,2,819.883299,0,1,1,0,1,0,0,8.0,818.815059,824.360237,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|106,2",ev_3000,"106,2",2,476.141873,1222.210106,2,746.068233,0,1,1,0,1,0,0,0.0,744.250212,749.79539,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|106,33",ev_3000,"106,33",2,473.018526,1350.859852,2,877.841326,0,1,1,0,1,0,0,53.0,890.117188,895.662365,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|107,ev_3000,107,1,527.324908,539.37169,1,12.046782,1,1,1,0,0,1,1,0.0,12.046782,17.591959,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|107,121",ev_3000,"107,121",2,544.981171,1320.58033,2,775.599158,0,1,1,0,1,0,0,0.0,772.695517,778.240694,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|107,34",ev_3000,"107,34",2,534.167299,1261.57157,2,727.404271,0,1,1,0,1,0,0,0.0,724.917684,730.462861,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|107,42",ev_3000,"107,42",2,540.833056,1494.978992,2,954.145936,0,1,1,0,1,0,0,21.0,957.022686,962.567863,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|107,42,121",ev_3000,"107,42,121",3,557.442744,2276.187632,3,1718.744888,0,1,1,0,1,0,0,7.0,1718.043786,1723.588963,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|107,73",ev_3000,"107,73",2,634.793623,1339.509218,2,704.715595,0,1,1,0,1,0,0,65.0,714.589014,720.134191,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|107,89",ev_3000,"107,89",2,542.070401,1183.064458,2,640.994057,0,1,1,0,1,0,0,55.0,650.444614,655.989791,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|107,9",ev_3000,"107,9",2,581.074138,1141.392343,2,560.318206,0,1,1,0,1,0,0,0.0,557.811651,563.356829,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|107,91",ev_3000,"107,91",2,542.085058,1183.102782,2,641.017723,0,1,1,0,1,0,0,55.0,650.46828,656.013458,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
ev_3000|108,ev_3000,108,1,528.684424,955.607302,1,426.922878,1,1,1,0,0,1,1,0.0,426.922878,432.468056,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|108,42",ev_3000,"108,42",2,542.193672,955.607302,1,413.413631,0,1,1,0,1,0,0,21.0,416.29038,421.835557,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|108,73",ev_3000,"108,73",2,636.156381,1755.74483,2,1119.58845,0,1,1,0,1,0,0,65.0,1129.461869,1135.007046,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|108,89",ev_3000,"108,89",2,543.433159,1599.300071,2,1055.866912,0,1,1,0,1,0,0,55.0,1065.317469,1070.862646,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|108,9",ev_3000,"108,9",2,582.433654,1557.627956,2,975.194302,0,1,1,0,1,0,0,0.0,972.687748,978.232925,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|108,91",ev_3000,"108,91",2,543.447816,1599.338394,2,1055.890578,0,1,1,0,1,0,0,55.0,1065.341135,1070.886313,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|109,ev_3000,109,1,529.061632,558.377112,1,29.31548,1,1,1,0,0,1,1,0.0,29.31548,32.894876,0,0.564278,support,base,singleton,0,0,0,0,0,0
"ev_3000|109,119",ev_3000,"109,119",2,558.377112,558.377112,1,0.0,0,1,1,0,1,0,0,0.0,-1.84145,1.737946,0,0.564278,promotion_like_big,base,"archive_seed,current,seed",1,1,0,1,1,1
"ev_3000|109,42",ev_3000,"109,42",2,542.571184,1513.984414,2,971.413229,0,1,1,0,1,0,0,21.0,974.289979,979.835156,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|109,73",ev_3000,"109,73",2,636.534488,1358.51464,2,721.980152,0,1,1,0,1,0,0,65.0,731.853571,736.476086,0,0.782139,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|109,89",ev_3000,"109,89",2,543.811266,1202.06988,2,658.258614,0,1,1,0,1,0,0,55.0,667.709171,673.254349,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|109,91",ev_3000,"109,91",2,543.825923,1202.108204,2,658.28228,0,1,1,0,1,0,0,55.0,667.732837,673.278015,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|11,ev_3000,11,1,451.677327,591.501207,1,139.823879,1,1,0,0,0,0,0,0.0,139.823879,143.169886,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
"ev_3000|11,0",ev_3000,"11,0",2,467.791314,1420.137293,2,952.345978,0,1,1,1,0,0,0,0.0,950.376222,955.921399,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
ev_3000|110,ev_3000,110,1,527.584762,602.020654,1,74.435892,1,1,1,0,0,1,1,0.0,74.435892,77.781899,0,0.519302,support,base,singleton,0,0,0,0,0,0
"ev_3000|110,118,9,50",ev_3000,"110,118,9,50",4,602.020654,602.020654,1,0.0,0,1,1,0,1,0,0,11.666667,0.544052,4.11094,0,0.561834,promotion_like_big,base,"archive_seed,current,seed",1,1,0,1,1,1
"ev_3000|110,73",ev_3000,"110,73",2,635.054096,1402.158182,2,767.104086,0,1,1,0,1,0,0,65.0,776.977505,781.498428,0,0.759651,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|110,89",ev_3000,"110,89",2,542.330874,1245.713422,2,703.382548,0,1,1,0,1,0,0,55.0,712.833105,718.378282,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|110,91",ev_3000,"110,91",2,542.345532,1245.751746,2,703.406214,0,1,1,0,1,0,0,55.0,712.856771,718.401948,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|111,ev_3000,111,1,527.376523,828.636086,1,301.259563,1,1,1,0,0,1,1,0.0,301.259563,306.80474,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_3000|112,ev_3000,112,1,432.377468,516.616718,1,84.23925,1,1,0,0,0,0,0,0.0,84.23925,87.585257,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|113,ev_3000,113,1,431.545247,513.258028,1,81.712781,1,1,0,0,0,0,0,0.0,81.712781,85.058788,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
"ev_3000|113,0",ev_3000,"113,0",2,455.414297,1341.894114,2,886.479817,0,1,1,1,0,0,0,50.0,897.196349,902.741526,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|113,17",ev_3000,"113,17",2,461.403148,1053.054366,2,591.651218,0,1,1,1,0,0,0,0.0,590.136273,594.443902,0,0.713355,piggyback_big,base,piggyback_big,0,0,0,0,0,0
ev_3000|114,ev_3000,114,1,429.975847,516.652947,1,86.6771,1,1,1,0,0,1,1,0.0,86.6771,92.222278,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|114,0",ev_3000,"114,0",2,453.819984,1345.289033,2,891.469049,0,1,1,0,1,0,0,50.0,902.18558,907.730758,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|114,0,61",ev_3000,"114,0,61",3,479.019287,2138.256251,3,1659.236964,0,1,1,0,1,0,0,16.666667,1661.243518,1666.788696,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|114,0,62",ev_3000,"114,0,62",3,480.38858,1821.960883,3,1341.572303,0,1,1,0,1,0,0,16.666667,1343.578858,1349.124035,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|114,115",ev_3000,"114,115",2,538.526782,1087.822342,2,549.29556,0,1,1,0,1,0,0,45.0,556.464187,562.009364,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|114,121",ev_3000,"114,121",2,545.254288,1297.861587,2,752.607299,0,1,1,0,1,0,0,53.0,758.806986,764.352163,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
ev_3000|115,ev_3000,115,1,539.074195,571.169395,1,32.095199,1,1,1,0,0,1,1,0.0,32.095199,37.640377,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|115,0",ev_3000,"115,0",2,543.403871,1399.805481,2,856.40161,0,1,1,0,1,0,0,51.0,864.96307,870.508248,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|115,13",ev_3000,"115,13",2,603.472561,1296.685899,2,693.213339,0,1,1,0,1,0,0,66.0,702.192431,707.737609,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
